rel_cont_area,rel_hull_area,num_defects,sum_angles,thumb,index,middle,ring,pinky
0.5948919340463458,0.6922719845513963,19,46.169295142346584,1,0,0,0,0
0.5948919340463458,0.6922719845513963,19,46.169295142346584,1,0,0,0,0
0.5996490442054958,0.6954991786140979,15,36.79762394660059,1,0,0,0,0
0.6003465687827237,0.6918891725204495,16,38.716279120487194,1,0,0,0,0
0.6042133363201911,0.6946124551971327,19,46.89608426723496,1,0,0,0,0
0.5989119132501486,0.6954471182412358,17,41.91659016386162,1,0,0,0,0
0.5990691489361702,0.6944536790780141,20,47.951700400999464,1,0,0,0,0
0.5979702275413712,0.68998411643026,16,39.356843627048406,1,0,0,0,0
0.6053800776583035,0.6972259557945042,18,44.45028362904603,1,0,0,0,0
0.6053800776583035,0.6972259557945042,18,44.45028362904603,1,0,0,0,0
0.5995966175082804,0.6919860111392779,19,45.8946410956468,1,0,0,0,0
0.5995966175082804,0.6919860111392779,19,45.8946410956468,1,0,0,0,0
0.6021598392677754,0.695306395803103,23,55.47177213351217,1,0,0,0,0
0.6030620977043569,0.6962086542396845,21,50.60129139000241,1,0,0,0,0
0.6011864973262032,0.697842394533571,18,43.74181394713816,1,0,0,0,0
0.5973330378250591,0.6926436908983451,17,41.95807044789574,1,0,0,0,0
0.6058525405727702,0.6982243008067972,14,34.53906527818741,1,0,0,0,0
0.6015487667227948,0.692420850063838,18,44.49224210972538,1,0,0,0,0
0.6063788082437276,0.6958912037037037,16,38.81959390965218,1,0,0,0,0
0.6019942067736186,0.6950571895424836,18,44.255451752613695,1,0,0,0,0
0.6019942067736186,0.6950571895424836,18,44.255451752613695,1,0,0,0,0
0.6027554961378491,0.6937667112299465,22,53.75738104477646,1,0,0,0,0
0.6013721776589424,0.6943794563279857,21,50.85804494549539,1,0,0,0,0
0.6019489835845646,0.6963889768767818,19,46.714056965081475,1,0,0,0,0
0.6000074272133096,0.6956885026737968,16,38.78078580284576,1,0,0,0,0
0.6045306899641577,0.6980380077658304,20,49.11543760363846,1,0,0,0,0
0.6038679808841099,0.6994754330943848,17,41.41848885919501,1,0,0,0,0
0.5988475177304965,0.6909537529550828,18,44.0536691047622,1,0,0,0,0
0.5988198138297872,0.6942597517730497,17,41.7168529053189,1,0,0,0,0
0.5971114066193853,0.6925051713947991,22,53.60018176651456,1,0,0,0,0
0.5971114066193853,0.6925051713947991,22,53.60018176651456,1,0,0,0,0
0.6009822489601901,0.6967283125371361,18,43.71713972761596,1,0,0,0,0
0.6020220588235294,0.6948529411764706,18,44.275110068397574,1,0,0,0,0
0.6009636809269162,0.6957256387403447,14,34.94820033975124,1,0,0,0,0
0.6004809120617944,0.6931261140819964,18,44.06874856825958,1,0,0,0,0
0.5988013445626478,0.691655585106383,17,41.02489753427442,1,0,0,0,0
0.5988013445626478,0.691655585106383,17,41.02489753427442,1,0,0,0,0
0.6018827985739751,0.6929125816993464,15,36.93104730983177,1,0,0,0,0
0.6018827985739751,0.6929125816993464,15,36.93104730983177,1,0,0,0,0
0.6021798871063577,0.6924390968508616,20,48.663900076902095,1,0,0,0,0
